,InterestingEventTime,EventDescription,currentThreadID,BotNumber
7258,2022-04-29 23:14:16.493800, Event : Action Status : AddWayPoint 1000861 : Status Started,43,3466
7259,2022-04-29 23:14:16.953700, Dynamic Status,43,3466
7261,2022-04-29 23:14:17.161600, Event : Action Status : AddWayPoint 1000862 : Status Started,43,3466
7260,2022-04-29 23:14:17.161600, Event : Action Status : AddWayPoint 1000861 : Status Completed,43,3466
7262,2022-04-29 23:14:17.796500, Dynamic Status,43,3466
7263,2022-04-29 23:14:18.240300, Dynamic Status,43,3466
7264,2022-04-29 23:14:18.629200, Dynamic Status,43,3466
7265,2022-04-29 23:14:18.999100, Dynamic Status,43,3466
7266,2022-04-29 23:14:19.381000, Dynamic Status,43,3466
7268,2022-04-29 23:14:19.589900, Event : Action Status : AddWayPoint 1000862 : Status Completed,43,3466
7269,2022-04-29 23:14:19.589900, Event : Action Status : AddWayPoint 1000863 : Status Started,43,3466
7267,2022-04-29 23:14:19.589900, Dynamic Status,43,3466
7270,2022-04-29 23:14:19.791900, Dynamic Status,43,3466
7271,2022-04-29 23:14:19.791900, Event : Action Status : AddWayPoint 1000863 : Status Completed,43,3466
7272,2022-04-29 23:14:19.791900, Event : Action Status : AddWayPoint 1000864 : Status Started,43,3466
7273,2022-04-29 23:14:20.183700, Dynamic Status,43,3466
7274,2022-04-29 23:14:20.661600, Dynamic Status,43,3466
7275,2022-04-29 23:14:21.351400, Dynamic Status,43,3466
7276,2022-04-29 23:14:22.566000, Dynamic Status,43,3466
7277,2022-04-29 23:14:23.201800, Dynamic Status,43,3466
7278,2022-04-29 23:14:23.409800, Event : Action Status : AddWayPoint 1000864 : Status Completed,43,3466
7279,2022-04-29 23:14:23.410800, Event : Action Status : AddWayPoint 1000865 : Status Started,43,3466
7280,2022-04-29 23:14:25.203200, Dynamic Status,43,3466
7281,2022-04-29 23:14:27.266600, Dynamic Status,43,3466
7282,2022-04-29 23:14:28.016400, Dynamic Status,43,3466
7283,2022-04-29 23:14:28.016400, Dynamic Status,43,3466
7284,2022-04-29 23:14:28.016400, Dynamic Status,43,3466
7285,2022-04-29 23:14:28.232300, Dynamic Status,43,3466
7286,2022-04-29 23:14:28.454300, Dynamic Status,43,3466
7287,2022-04-29 23:14:28.686200, Dynamic Status,43,3466
7288,2022-04-29 23:14:28.923100, Dynamic Status,43,3466
7289,2022-04-29 23:14:29.183000, Dynamic Status,43,3466
7290,2022-04-29 23:14:29.457000, Dynamic Status,43,3466
7291,2022-04-29 23:14:29.767900, Dynamic Status,43,3466
7292,2022-04-29 23:14:29.984800, Event : Action Status : Place 1000866 : Status Started,43,3466
7293,2022-04-29 23:14:31.525300, Dynamic Status,43,3466
7294,2022-04-29 23:14:31.526300, Dynamic Status,43,3466
7295,2022-04-29 23:14:31.748300, Dynamic Status,43,3466
7296,2022-04-29 23:14:31.996200, Dynamic Status,43,3466
7297,2022-04-29 23:14:32.200100, Dynamic Status,43,3466
7298,2022-04-29 23:14:32.200100, Event : Action Status : AddWayPoint 1000865 : Status Completed,43,3466
7299,2022-04-29 23:14:34.189500, Dynamic Status,43,3466
7300,2022-04-29 23:14:36.189900, Dynamic Status,43,3466
7301,2022-04-29 23:14:38.201300, Dynamic Status,43,3466
7302,2022-04-29 23:14:40.190700, Dynamic Status,43,3466
7303,2022-04-29 23:14:42.204100, Dynamic Status,43,3466
7304,2022-04-29 23:14:44.220500, Dynamic Status,43,3466
7305,2022-04-29 23:14:46.223900, Dynamic Status,43,3466
7306,2022-04-29 23:14:48.237300, Dynamic Status,43,3466
7307,2022-04-29 23:14:50.243700, Dynamic Status,43,3466
7308,2022-04-29 23:14:52.246100, Dynamic Status,43,3466
7309,2022-04-29 23:14:54.255500, Dynamic Status,43,3466
7310,2022-04-29 23:14:56.255900, Dynamic Status,43,3466
7311,2022-04-29 23:14:56.457800, Event : Payload Status,43,3466
7315,2022-04-29 23:14:56.458800, Event : OperationalState : OperationalState Idle : SubState SubStateOK,43,3466
7314,2022-04-29 23:14:56.458800, Event : Action Status : Place 1000866 : Status Completed,43,3466
7312,2022-04-29 23:14:56.458800, Event : Action Status : Place 1000866 : Status Drivable,43,3466
7313,2022-04-29 23:14:56.458800, Event : Action Status : Place 1000866 : Status CaseMoved,43,3466
7316,2022-04-29 23:14:58.249300, Dynamic Status,43,3466
7317,2022-04-29 23:15:00.257700, Dynamic Status,43,3466
7318,2022-04-29 23:15:02.264100, Dynamic Status,43,3466
7319,2022-04-29 23:15:02.656000, Initialize : Cmd 1000229 : Response,43,3466
7320,2022-04-29 23:15:02.863900, Event : OperationalState : OperationalState Active : SubState SubStateOK,43,3466
7321,2022-04-29 23:15:02.864900, Event : Action Status : AddWayPoint 1000867 : Status Started,43,3466
7322,2022-04-29 23:15:03.651700, Initialize : Cmd 1000230 : Response,43,3466
7323,2022-04-29 23:15:04.264500, Dynamic Status,43,3466
7324,2022-04-29 23:15:04.762400, Dynamic Status,43,3466
7325,2022-04-29 23:15:05.134200, Dynamic Status,43,3466
7326,2022-04-29 23:15:05.454100, Dynamic Status,43,3466
7327,2022-04-29 23:15:05.763100, Dynamic Status,43,3466
7328,2022-04-29 23:15:06.064000, Dynamic Status,43,3466
7329,2022-04-29 23:15:06.370900, Dynamic Status,43,3466
7330,2022-04-29 23:15:06.677800, Dynamic Status,43,3466
7331,2022-04-29 23:15:06.984700, Dynamic Status,43,3466
7332,2022-04-29 23:15:07.291600, Dynamic Status,43,3466
7333,2022-04-29 23:15:07.631500, Dynamic Status,43,3466
7334,2022-04-29 23:15:09.332000, Dynamic Status,43,3466
7335,2022-04-29 23:15:09.545900, Dynamic Status,43,3466
7336,2022-04-29 23:15:09.545900, Dynamic Status,43,3466
7337,2022-04-29 23:15:10.059800, Dynamic Status,43,3466
7338,2022-04-29 23:15:11.586300, Dynamic Status,43,3466
7339,2022-04-29 23:15:12.930900, Dynamic Status,43,3466
7341,2022-04-29 23:15:13.144800, Event : Action Status : AddWayPoint 1000868 : Status Started,43,3466
7340,2022-04-29 23:15:13.144800, Event : Action Status : AddWayPoint 1000867 : Status Completed,43,3466
7342,2022-04-29 23:15:14.949300, Dynamic Status,43,3466
7343,2022-04-29 23:15:15.977000, Dynamic Status,43,3466
7344,2022-04-29 23:15:16.190900, Event : Action Status : AddWayPoint 1000868 : Status Completed,43,3466
7345,2022-04-29 23:15:16.191900, Event : Action Status : AddWayPoint 1000869 : Status Started,43,3466
7346,2022-04-29 23:15:18.542200, Dynamic Status,43,3466
7347,2022-04-29 23:15:19.483900, Dynamic Status,43,3466
7348,2022-04-29 23:15:20.315700, Dynamic Status,43,3466
7349,2022-04-29 23:15:20.619600, Dynamic Status,43,3466
7350,2022-04-29 23:15:20.833500, Event : Action Status : AddWayPoint 1000869 : Status Completed,43,3466
7351,2022-04-29 23:15:20.834500, Event : OperationalState : OperationalState Idle : SubState SubStateOK,43,3466
7352,2022-04-29 23:15:22.619000, Dynamic Status,43,3466
7353,2022-04-29 23:15:24.626400, Dynamic Status,43,3466
7354,2022-04-29 23:15:26.623800, Dynamic Status,43,3466
7355,2022-04-29 23:15:28.624200, Dynamic Status,43,3466
7356,2022-04-29 23:15:30.626600, Dynamic Status,43,3466
7357,2022-04-29 23:15:32.636000, Dynamic Status,43,3466
7358,2022-04-29 23:15:34.641400, Dynamic Status,43,3466
7359,2022-04-29 23:15:36.647800, Dynamic Status,43,3466
7360,2022-04-29 23:15:38.650200, Dynamic Status,43,3466
7361,2022-04-29 23:15:40.655600, Dynamic Status,43,3466
7362,2022-04-29 23:15:42.658000, Dynamic Status,43,3466
7363,2022-04-29 23:15:44.662400, Dynamic Status,43,3466
7364,2022-04-29 23:15:46.663800, Dynamic Status,43,3466
7365,2022-04-29 23:15:48.671200, Dynamic Status,43,3466
7366,2022-04-29 23:15:50.679600, Dynamic Status,43,3466
7367,2022-04-29 23:15:52.688000, Dynamic Status,43,3466
7368,2022-04-29 23:15:54.751400, Dynamic Status,43,3466
7369,2022-04-29 23:15:56.701800, Dynamic Status,43,3466
7370,2022-04-29 23:15:58.713200, Dynamic Status,43,3466
7371,2022-04-29 23:16:00.711600, Dynamic Status,43,3466
7372,2022-04-29 23:16:02.718000, Dynamic Status,43,3466
7373,2022-04-29 23:16:04.728400, Dynamic Status,43,3466
7374,2022-04-29 23:16:06.737800, Dynamic Status,43,3466
7375,2022-04-29 23:16:08.745200, Dynamic Status,43,3466
7376,2022-04-29 23:16:10.751600, Dynamic Status,43,3466
7377,2022-04-29 23:16:12.762000, Dynamic Status,43,3466
7378,2022-04-29 23:16:14.770300, Dynamic Status,43,3466
7379,2022-04-29 23:16:16.771700, Dynamic Status,43,3466
7380,2022-04-29 23:16:18.779100, Dynamic Status,43,3466
7381,2022-04-29 23:16:20.783500, Dynamic Status,43,3466
7382,2022-04-29 23:16:22.788900, Dynamic Status,43,3466
7383,2022-04-29 23:16:24.802300, Dynamic Status,43,3466
7384,2022-04-29 23:16:26.807700, Dynamic Status,43,3466
7385,2022-04-29 23:16:29.243000, Dynamic Status,43,3466
7386,2022-04-29 23:16:30.815500, Dynamic Status,43,3466
7387,2022-04-29 23:16:32.821900, Dynamic Status,43,3466
7388,2022-04-29 23:16:34.842300, Dynamic Status,43,3466
7389,2022-04-29 23:16:36.830700, Dynamic Status,43,3466
7390,2022-04-29 23:16:38.880100, Dynamic Status,43,3466
7391,2022-04-29 23:16:40.843500, Dynamic Status,43,3466
7392,2022-04-29 23:16:42.845900, Dynamic Status,43,3466
7393,2022-04-29 23:16:44.856300, Dynamic Status,43,3466
7394,2022-04-29 23:16:46.865700, Dynamic Status,43,3466
7395,2022-04-29 23:16:48.906100, Dynamic Status,43,3466
7396,2022-04-29 23:16:50.878500, Dynamic Status,43,3466
7397,2022-04-29 23:16:52.878900, Dynamic Status,43,3466
7398,2022-04-29 23:16:54.879300, Dynamic Status,43,3466
7399,2022-04-29 23:16:56.885700, Dynamic Status,43,3466
7400,2022-04-29 23:16:58.890100, Dynamic Status,43,3466
7401,2022-04-29 23:17:00.900500, Dynamic Status,43,3466
7402,2022-04-29 23:17:02.899900, Dynamic Status,43,3466
7403,2022-04-29 23:17:04.900300, Dynamic Status,43,3466
7404,2022-04-29 23:17:06.905700, Dynamic Status,43,3466
7405,2022-04-29 23:17:08.908100, Dynamic Status,43,3466
7406,2022-04-29 23:17:10.913500, Dynamic Status,43,3466
7407,2022-04-29 23:17:12.913900, Dynamic Status,43,3466
7408,2022-04-29 23:17:14.917300, Dynamic Status,43,3466
7409,2022-04-29 23:17:16.917700, Dynamic Status,43,3466
7410,2022-04-29 23:17:18.925100, Dynamic Status,43,3466
7411,2022-04-29 23:17:20.932500, Dynamic Status,43,3466
7412,2022-04-29 23:17:22.936900, Dynamic Status,43,3466
7413,2022-04-29 23:17:24.942300, Dynamic Status,43,3466
7414,2022-04-29 23:17:26.942700, Dynamic Status,43,3466
7415,2022-04-29 23:17:28.945100, Dynamic Status,43,3466
7416,2022-04-29 23:17:30.955500, Dynamic Status,43,3466
7417,2022-04-29 23:17:32.962900, Dynamic Status,43,3466
7418,2022-04-29 23:17:34.969300, Dynamic Status,43,3466
7419,2022-04-29 23:17:36.969700, Dynamic Status,43,3466
7420,2022-04-29 23:17:38.977100, Dynamic Status,43,3466
7421,2022-04-29 23:17:40.985500, Dynamic Status,43,3466
7422,2022-04-29 23:17:42.990900, Dynamic Status,43,3466
7423,2022-04-29 23:17:44.996300, Dynamic Status,43,3466
7424,2022-04-29 23:17:47.001700, Dynamic Status,43,3466
7425,2022-04-29 23:17:49.008100, Dynamic Status,43,3466
7426,2022-04-29 23:17:51.009500, Dynamic Status,43,3466
7427,2022-04-29 23:17:53.009900, Dynamic Status,43,3466
7428,2022-04-29 23:17:55.017300, Dynamic Status,43,3466
7429,2022-04-29 23:17:57.019700, Dynamic Status,43,3466
7430,2022-04-29 23:17:59.023100, Dynamic Status,43,3466
7431,2022-04-29 23:18:01.026500, Dynamic Status,43,3466
7432,2022-04-29 23:18:03.029000, Dynamic Status,43,3466
7433,2022-04-29 23:18:05.030800, Dynamic Status,43,3466
7434,2022-04-29 23:18:07.031600, Dynamic Status,43,3466
7435,2022-04-29 23:18:09.041400, Dynamic Status,43,3466
7436,2022-04-29 23:18:11.042200, Dynamic Status,43,3466
7437,2022-04-29 23:18:13.052000, Dynamic Status,43,3466
7438,2022-04-29 23:18:15.054800, Dynamic Status,43,3466
7439,2022-04-29 23:18:17.064600, Dynamic Status,43,3466
7440,2022-04-29 23:18:19.074400, Dynamic Status,43,3466
7441,2022-04-29 23:18:21.075200, Dynamic Status,43,3466
7442,2022-04-29 23:18:23.083000, Dynamic Status,43,3466
7443,2022-04-29 23:18:25.091800, Dynamic Status,43,3466
7444,2022-04-29 23:18:27.092600, Dynamic Status,43,3466
7445,2022-04-29 23:18:29.092400, Dynamic Status,43,3466
7446,2022-04-29 23:18:31.097200, Dynamic Status,43,3466
7447,2022-04-29 23:18:33.101000, Dynamic Status,43,3466
7448,2022-04-29 23:18:35.107800, Dynamic Status,43,3466
7449,2022-04-29 23:18:37.111600, Dynamic Status,43,3466
7450,2022-04-29 23:18:39.122400, Dynamic Status,43,3466
7451,2022-04-29 23:18:41.123200, Dynamic Status,43,3466
7452,2022-04-29 23:18:43.126000, Dynamic Status,43,3466
7453,2022-04-29 23:18:45.132800, Dynamic Status,43,3466
7454,2022-04-29 23:18:47.139500, Dynamic Status,43,3466
7455,2022-04-29 23:18:49.144300, Dynamic Status,43,3466
7456,2022-04-29 23:18:51.147100, Dynamic Status,43,3466
7457,2022-04-29 23:18:53.150900, Dynamic Status,43,3466
7458,2022-04-29 23:18:55.592700, Dynamic Status,43,3466
7459,2022-04-29 23:18:57.162500, Dynamic Status,43,3466
7460,2022-04-29 23:18:59.592300, Dynamic Status,43,3466
7461,2022-04-29 23:19:01.166100, Dynamic Status,43,3466
7462,2022-04-29 23:19:03.168900, Dynamic Status,43,3466
7463,2022-04-29 23:19:05.183700, Dynamic Status,43,3466
7464,2022-04-29 23:19:07.186500, Dynamic Status,43,3466
7465,2022-04-29 23:19:09.187300, Dynamic Status,43,3466
7466,2022-04-29 23:19:11.197100, Dynamic Status,43,3466
7467,2022-04-29 23:19:13.196900, Dynamic Status,43,3466
7468,2022-04-29 23:19:15.202700, Dynamic Status,43,3466
7469,2022-04-29 23:19:17.206500, Dynamic Status,43,3466
7470,2022-04-29 23:19:19.209300, Dynamic Status,43,3466
7471,2022-04-29 23:19:21.209100, Dynamic Status,43,3466
7472,2022-04-29 23:19:22.231000, Initialize : Cmd 1000231 : Response,43,3466
7473,2022-04-29 23:19:22.431000, Event : OperationalState : OperationalState Active : SubState SubStateOK,43,3466
7474,2022-04-29 23:19:22.431000, Event : Action Status : AddWayPoint 1000870 : Status Started,43,3466
7475,2022-04-29 23:19:23.211900, Dynamic Status,43,3466
7476,2022-04-29 23:19:23.914900, Dynamic Status,43,3466
7477,2022-04-29 23:19:24.116900, Event : Action Status : AddWayPoint 1000870 : Status Completed,43,3466
7478,2022-04-29 23:19:24.116900, Event : OperationalState : OperationalState Idle : SubState SubStateOK,43,3466
7479,2022-04-29 23:19:25.921700, Dynamic Status,43,3466
7480,2022-04-29 23:19:27.927500, Dynamic Status,43,3466
7481,2022-04-29 23:19:29.355300, Initialize : Cmd 1000232 : Response,43,3466
7482,2022-04-29 23:19:29.563300, Event : OperationalState : OperationalState Active : SubState SubStateOK,43,3466
7483,2022-04-29 23:19:29.563300, Event : Action Status : AddWayPoint 1000898 : Status Started,43,3466
7484,2022-04-29 23:19:29.931300, Dynamic Status,43,3466
7485,2022-04-29 23:19:30.328200, Initialize : Cmd 1000233 : Response,43,3466
7486,2022-04-29 23:19:31.340100, Initialize : Cmd 1000234 : Response,43,3466
7487,2022-04-29 23:19:31.545100, Dynamic Status,43,3466
7488,2022-04-29 23:19:32.366000, Initialize : Cmd 1000235 : Response,43,3466
7489,2022-04-29 23:19:32.881000, Dynamic Status,43,3466
7490,2022-04-29 23:19:34.134800, Dynamic Status,43,3466
7491,2022-04-29 23:19:34.337800, Event : Action Status : AddWayPoint 1000898 : Status Completed,43,3466
7492,2022-04-29 23:19:34.337800, Event : Action Status : AddWayPoint 1000899 : Status Started,43,3466
7493,2022-04-29 23:19:36.570600, Dynamic Status,43,3466
7494,2022-04-29 23:19:36.781600, Dynamic Status,43,3466
7495,2022-04-29 23:19:36.782600, Event : Action Status : AddWayPoint 1000899 : Status Completed,43,3466
7496,2022-04-29 23:19:36.782600, Event : Action Status : AddWayPoint 1000900 : Status Started,43,3466
7497,2022-04-29 23:19:38.327400, Dynamic Status,43,3466
7498,2022-04-29 23:19:38.454400, Initialize : Cmd 1000236 : Response,43,3466
7499,2022-04-29 23:19:38.775400, Dynamic Status,43,3466
7500,2022-04-29 23:19:39.135300, Dynamic Status,43,3466
7501,2022-04-29 23:19:39.341300, Dynamic Status,43,3466
7502,2022-04-29 23:19:39.341300, Event : Action Status : AddWayPoint 1000900 : Status Completed,43,3466
7503,2022-04-29 23:19:39.342300, Event : Action Status : AddWayPoint 1000901 : Status Started,43,3466
7504,2022-04-29 23:19:39.459300, Initialize : Cmd 1000237 : Response,43,3466
7505,2022-04-29 23:19:39.661300, Dynamic Status,43,3466
7506,2022-04-29 23:19:39.914300, Dynamic Status,43,3466
7507,2022-04-29 23:19:40.217200, Dynamic Status,43,3466
7508,2022-04-29 23:19:40.451200, Initialize : Cmd 1000238 : Response,43,3466
7509,2022-04-29 23:19:40.658200, Dynamic Status,43,3466
7510,2022-04-29 23:19:40.659200, Event : Payload Status,43,3466
7511,2022-04-29 23:19:40.865200, Dynamic Status,43,3466
7512,2022-04-29 23:19:41.072200, Dynamic Status,43,3466
7513,2022-04-29 23:19:41.073200, Event : Action Status : AddWayPoint 1000901 : Status Completed,43,3466
7514,2022-04-29 23:19:41.073200, Event : Action Status : AddWayPoint 1000902 : Status Started,43,3466
7516,2022-04-29 23:19:41.280100, Event : Action Status : AddWayPoint 1000902 : Status Completed,43,3466
7517,2022-04-29 23:19:41.280100, Event : Action Status : AddWayPoint 1000918 : Status Started,43,3466
7515,2022-04-29 23:19:41.280100, Dynamic Status,43,3466
7518,2022-04-29 23:19:42.575000, Dynamic Status,43,3466
7519,2022-04-29 23:19:42.576000, Event : Action Status : AddWayPoint 1000918 : Status Completed,43,3466
7520,2022-04-29 23:19:42.576000, Event : Action Status : AddWayPoint 1000919 : Status Started,43,3466
7521,2022-04-29 23:19:42.576000, Dynamic Status,43,3466
7525,2022-04-29 23:19:42.577000, Event : Action Status : AddWayPoint 1000920 : Status Started,43,3466
7524,2022-04-29 23:19:42.577000, Event : Action Status : AddWayPoint 1000919 : Status Completed,43,3466
7522,2022-04-29 23:19:42.577000, Dynamic Status,43,3466
7523,2022-04-29 23:19:42.577000, Dynamic Status,43,3466
7526,2022-04-29 23:19:42.780000, Dynamic Status,43,3466
7527,2022-04-29 23:19:43.036000, Dynamic Status,43,3466
7528,2022-04-29 23:19:43.612900, Dynamic Status,43,3466
7529,2022-04-29 23:19:44.629800, Dynamic Status,43,3466
7530,2022-04-29 23:19:45.971700, Dynamic Status,43,3466
7531,2022-04-29 23:19:46.172600, Event : Action Status : AddWayPoint 1000920 : Status Completed,43,3466
7532,2022-04-29 23:19:46.173600, Event : Action Status : AddWayPoint 1000921 : Status Started,43,3466
7533,2022-04-29 23:19:46.173600, Event : Action Status : Pick 1000922 : Status Started,43,3466
7534,2022-04-29 23:19:47.521500, Dynamic Status,43,3466
7535,2022-04-29 23:19:48.862400, Dynamic Status,43,3466
7536,2022-04-29 23:19:49.072400, Event : Action Status : AddWayPoint 1000921 : Status Completed,43,3466
7537,2022-04-29 23:19:50.872200, Dynamic Status,43,3466
7538,2022-04-29 23:19:52.874000, Dynamic Status,43,3466
7539,2022-04-29 23:19:54.873800, Dynamic Status,43,3466
7540,2022-04-29 23:19:56.879600, Dynamic Status,43,3466
7541,2022-04-29 23:19:58.886400, Dynamic Status,43,3466
7542,2022-04-29 23:20:00.900200, Dynamic Status,43,3466
7543,2022-04-29 23:20:02.914000, Dynamic Status,43,3466
7544,2022-04-29 23:20:04.359800, Event : Payload Status,43,3466
7545,2022-04-29 23:20:04.564800, Event : Action Status : Pick 1000922 : Status Drivable,43,3466
7546,2022-04-29 23:20:04.565800, Event : Action Status : Pick 1000922 : Status CaseMoved,43,3466
7547,2022-04-29 23:20:04.565800, Event : Action Status : Pick 1000922 : Status Completed,43,3466
7548,2022-04-29 23:20:04.565800, Event : OperationalState : OperationalState Idle : SubState SubStateOK,43,3466
7549,2022-04-29 23:20:04.852800, Initialize : Cmd 1000239 : Response,43,3466
7550,2022-04-29 23:20:05.056800, Event : OperationalState : OperationalState Active : SubState SubStateOK,43,3466
7551,2022-04-29 23:20:05.057800, Dynamic Status,43,3466
7552,2022-04-29 23:20:05.057800, Event : Action Status : AddWayPoint 1000923 : Status Started,43,3466
7553,2022-04-29 23:20:05.843700, Initialize : Cmd 1000240 : Response,43,3466
7554,2022-04-29 23:20:06.843600, Initialize : Cmd 1000241 : Response,43,3466
7555,2022-04-29 23:20:07.053600, Dynamic Status,43,3466
7556,2022-04-29 23:20:07.519500, Dynamic Status,43,3466
7557,2022-04-29 23:20:08.428400, Dynamic Status,43,3466
7558,2022-04-29 23:20:09.804300, Dynamic Status,43,3466
7559,2022-04-29 23:20:10.014300, Event : Action Status : AddWayPoint 1000923 : Status Completed,43,3466
7560,2022-04-29 23:20:10.014300, Event : Action Status : AddWayPoint 1000924 : Status Started,43,3466
7561,2022-04-29 23:20:11.820100, Dynamic Status,43,3466
7562,2022-04-29 23:20:12.036100, Event : Action Status : AddWayPoint 1000924 : Status Completed,43,3466
7563,2022-04-29 23:20:12.037100, Event : Action Status : AddWayPoint 1000925 : Status Started,43,3466
7564,2022-04-29 23:20:12.247000, Dynamic Status,43,3466
7565,2022-04-29 23:20:12.456000, Dynamic Status,43,3466
7566,2022-04-29 23:20:12.765000, Dynamic Status,43,3466
7567,2022-04-29 23:20:13.056000, Dynamic Status,43,3466
7568,2022-04-29 23:20:13.839900, Event : Action Status : AddWayPoint 1000925 : Status Completed,43,3466
7569,2022-04-29 23:20:13.840900, Event : Action Status : AddWayPoint 1000926 : Status Started,43,3466
7570,2022-04-29 23:20:13.840900, Dynamic Status,43,3466
7571,2022-04-29 23:20:13.840900, Dynamic Status,43,3466
7572,2022-04-29 23:20:14.050900, Dynamic Status,43,3466
7573,2022-04-29 23:20:14.300800, Dynamic Status,43,3466
7574,2022-04-29 23:20:14.604800, Dynamic Status,43,3466
7575,2022-04-29 23:20:14.909800, Dynamic Status,43,3466
7576,2022-04-29 23:20:15.220700, Dynamic Status,43,3466
7577,2022-04-29 23:20:15.544700, Dynamic Status,43,3466
7578,2022-04-29 23:20:15.837700, Dynamic Status,43,3466
7579,2022-04-29 23:20:16.165600, Dynamic Status,43,3466
7580,2022-04-29 23:20:16.537600, Dynamic Status,43,3466
7581,2022-04-29 23:20:17.883500, Dynamic Status,43,3466
7582,2022-04-29 23:20:17.883500, Dynamic Status,43,3466
7583,2022-04-29 23:20:18.972400, Dynamic Status,43,3466
7584,2022-04-29 23:20:20.088300, Dynamic Status,43,3466
7585,2022-04-29 23:20:20.291200, Event : Action Status : AddWayPoint 1000926 : Status Completed,43,3466
7586,2022-04-29 23:20:20.291200, Event : Action Status : AddWayPoint 1000927 : Status Started,43,3466
7587,2022-04-29 23:20:22.090100, Dynamic Status,43,3466
7588,2022-04-29 23:20:23.651900, Dynamic Status,43,3466
7589,2022-04-29 23:20:24.054900, Dynamic Status,43,3466
7590,2022-04-29 23:20:24.306800, Dynamic Status,43,3466
7591,2022-04-29 23:20:24.586800, Dynamic Status,43,3466
7592,2022-04-29 23:20:25.099800, Dynamic Status,43,3466
7593,2022-04-29 23:20:25.099800, Dynamic Status,43,3466
7596,2022-04-29 23:20:25.984700, Dynamic Status,43,3466
7597,2022-04-29 23:20:25.984700, Dynamic Status,43,3466
7594,2022-04-29 23:20:25.984700, Dynamic Status,43,3466
7595,2022-04-29 23:20:25.984700, Dynamic Status,43,3466
7598,2022-04-29 23:20:26.180600, Dynamic Status,43,3466
7599,2022-04-29 23:20:26.379600, Dynamic Status,43,3466
7600,2022-04-29 23:20:26.582600, Dynamic Status,43,3466
7601,2022-04-29 23:20:26.583600, Dynamic Status,43,3466
7602,2022-04-29 23:20:26.786600, Dynamic Status,43,3466
7603,2022-04-29 23:20:26.996600, Dynamic Status,43,3466
7604,2022-04-29 23:20:27.205500, Dynamic Status,43,3466
7607,2022-04-29 23:20:28.521400, Dynamic Status,43,3466
7608,2022-04-29 23:20:28.521400, Dynamic Status,43,3466
7605,2022-04-29 23:20:28.521400, Dynamic Status,43,3466
7606,2022-04-29 23:20:28.521400, Dynamic Status,43,3466
7609,2022-04-29 23:20:28.522400, Dynamic Status,43,3466
7610,2022-04-29 23:20:28.522400, Dynamic Status,43,3466
7611,2022-04-29 23:20:28.522400, Dynamic Status,43,3466
7612,2022-04-29 23:20:28.522400, Dynamic Status,43,3466
7613,2022-04-29 23:20:28.722400, Dynamic Status,43,3466
7614,2022-04-29 23:20:28.924400, Dynamic Status,43,3466
7615,2022-04-29 23:20:29.125300, Dynamic Status,43,3466
7616,2022-04-29 23:20:29.337300, Dynamic Status,43,3466
7617,2022-04-29 23:20:29.541300, Dynamic Status,43,3466
7618,2022-04-29 23:20:29.744300, Dynamic Status,43,3466
7619,2022-04-29 23:20:29.946300, Dynamic Status,43,3466
7620,2022-04-29 23:20:30.170200, Dynamic Status,43,3466
7621,2022-04-29 23:20:30.465200, Dynamic Status,43,3466
7622,2022-04-29 23:20:30.789200, Dynamic Status,43,3466
7623,2022-04-29 23:20:30.993200, Event : Action Status : Place 1000928 : Status Started,43,3466
7624,2022-04-29 23:20:31.191100, Dynamic Status,43,3466
7625,2022-04-29 23:20:31.594100, Dynamic Status,43,3466
7626,2022-04-29 23:20:32.138000, Dynamic Status,43,3466
7627,2022-04-29 23:20:34.347800, Dynamic Status,43,3466
7628,2022-04-29 23:20:34.553800, Dynamic Status,43,3466
7629,2022-04-29 23:20:34.553800, Event : Action Status : AddWayPoint 1000927 : Status Completed,43,3466
7630,2022-04-29 23:20:35.153700, Dynamic Status,43,3466
7631,2022-04-29 23:20:37.157500, Dynamic Status,43,3466
7632,2022-04-29 23:20:39.174300, Dynamic Status,43,3466
7633,2022-04-29 23:20:41.180100, Dynamic Status,43,3466
7634,2022-04-29 23:20:44.485800, Dynamic Status,43,3466
7635,2022-04-29 23:20:45.203700, Dynamic Status,43,3466
7636,2022-04-29 23:20:47.200500, Dynamic Status,43,3466
7637,2022-04-29 23:20:49.209300, Dynamic Status,43,3466
7638,2022-04-29 23:20:51.212100, Dynamic Status,43,3466
7639,2022-04-29 23:20:54.494800, Dynamic Status,43,3466
7640,2022-04-29 23:20:55.211700, Dynamic Status,43,3466
7641,2022-04-29 23:20:57.200500, Event : Payload Status,43,3466
7642,2022-04-29 23:20:57.404500, Event : Action Status : Place 1000928 : Status Drivable,43,3466
7643,2022-04-29 23:20:57.404500, Event : Action Status : Place 1000928 : Status CaseMoved,43,3466
7646,2022-04-29 23:20:57.405500, Event : OperationalState : OperationalState Idle : SubState SubStateOK,43,3466
7644,2022-04-29 23:20:57.405500, Event : Action Status : Place 1000928 : Status Completed,43,3466
7645,2022-04-29 23:20:57.405500, Dynamic Status,43,3466
7647,2022-04-29 23:20:59.217300, Dynamic Status,43,3466
7648,2022-04-29 23:21:01.224100, Dynamic Status,43,3466
7649,2022-04-29 23:21:03.235900, Dynamic Status,43,3466
7650,2022-04-29 23:21:03.610900, Initialize : Cmd 1000242 : Response,43,3466
